TransactionID,TransactionDT,isFraud,TransactionAmt,card1,ProductCD,addr1,C1,C2
3009592,11891553,0,386.56,10458,C,163.0,7.0,2.0
3009593,11892563,0,27.07,15824,W,409.0,9.0,5.0
3009594,11892707,0,66.04,9872,H,428.0,2.0,2.0
3009595,11893064,0,175.62,16907,W,291.0,7.0,4.0
3009596,11893151,0,45.28,13405,C,196.0,3.0,0.0
3009597,11893186,1,322.39,10637,S,421.0,2.0,4.0
3009598,11893346,1,517.85,11466,S,398.0,10.0,1.0
3009599,11893769,0,96.66,10481,C,226.0,4.0,0.0
3009600,11893925,1,185.23,17666,H,231.0,9.0,6.0
3009601,11894320,0,70.07,17056,S,267.0,9.0,0.0
3009602,11895055,0,63.36,1051,W,459.0,4.0,1.0
3009603,11895862,0,419.89,1358,W,152.0,9.0,0.0
3009604,11895971,0,33.0,1724,H,253.0,7.0,3.0
3009605,11897001,1,271.19,17899,W,225.0,8.0,4.0
3009606,11897285,0,49.83,3463,H,460.0,7.0,1.0
3009607,11897454,0,32.63,9805,C,123.0,9.0,3.0
3009608,11897871,0,301.75,2068,W,269.0,3.0,6.0
3009609,11898478,0,207.61,4959,W,268.0,7.0,1.0
3009610,11899595,0,41.1,14914,H,309.0,1.0,0.0
3009611,11900097,0,73.56,13842,W,217.0,7.0,2.0
3009612,11900182,0,77.52,7823,H,221.0,7.0,5.0
3009613,11900222,0,119.36,2577,S,459.0,9.0,4.0
3009614,11900633,0,50.03,5296,W,264.0,8.0,4.0
3009615,11900816,0,723.33,11238,S,418.0,3.0,2.0
3009616,11901029,0,23.8,11919,H,391.0,7.0,2.0
3009617,11901050,0,14.6,5123,W,427.0,3.0,3.0
3009618,11901671,0,78.22,11279,C,139.0,1.0,4.0
3009619,11902181,1,10.4,6568,S,307.0,7.0,5.0
3009620,11902295,0,35.44,17162,W,416.0,7.0,1.0
3009621,11903033,0,42.12,4876,W,105.0,6.0,2.0
3009622,11903244,0,91.67,10340,W,158.0,1.0,1.0
3009623,11903442,0,71.04,3328,H,245.0,6.0,6.0
3009624,11903894,0,119.49,17089,W,153.0,10.0,0.0
3009625,11904034,0,35.3,2095,H,337.0,1.0,5.0
3009626,11905130,0,57.16,14707,H,409.0,2.0,0.0
3009627,11905565,0,180.28,8368,W,129.0,6.0,2.0
3009628,11906150,0,5.91,8046,W,408.0,4.0,6.0
3009629,11906260,0,149.14,8165,W,336.0,5.0,2.0
3009630,11906431,0,6.86,7743,H,486.0,4.0,0.0
3009631,11907146,0,91.17,5275,S,481.0,5.0,5.0
3009632,11908001,0,167.99,3191,W,423.0,3.0,0.0
3009633,11909189,0,130.22,10785,W,406.0,6.0,2.0
3009634,11909550,0,42.76,3463,H,292.0,2.0,3.0
3009635,11909986,0,122.52,1252,S,191.0,10.0,2.0
3009636,11910671,0,29.06,11158,W,283.0,10.0,1.0
3009637,11910866,0,472.69,9207,W,287.0,4.0,0.0
3009638,11910869,0,244.09,16893,C,226.0,10.0,6.0
3009639,11911243,0,28.82,3733,W,469.0,4.0,6.0
3009640,11911609,0,469.77,3038,H,138.0,4.0,3.0
3009641,11911637,0,113.7,7118,W,381.0,7.0,1.0
3009642,11912970,0,23.21,15883,W,399.0,5.0,5.0
3009643,11913131,0,365.44,4389,C,485.0,2.0,4.0
3009644,11913623,0,646.96,7475,H,110.0,7.0,6.0
3009645,11914045,0,66.23,12401,H,495.0,5.0,3.0
3009646,11914529,0,139.66,11179,C,192.0,3.0,5.0
3009647,11914660,0,88.61,16275,R,380.0,8.0,0.0
3009648,11915488,0,180.41,12554,H,147.0,0.0,1.0
3009649,11916621,1,362.54,11522,H,399.0,5.0,2.0
3009650,11916796,0,293.91,3187,W,443.0,7.0,3.0
3009651,11916930,0,9.8,8725,W,181.0,7.0,1.0
3009652,11918117,0,48.33,13501,W,275.0,1.0,5.0
3009653,11918638,0,286.69,1391,W,148.0,7.0,3.0
3009654,11918826,0,38.95,17932,C,205.0,9.0,2.0
3009655,11918967,1,216.84,5564,H,481.0,4.0,3.0
3009656,11919757,0,29.97,2135,S,416.0,2.0,3.0
3009657,11920868,0,203.06,14297,H,454.0,4.0,2.0
3009658,11921675,0,94.16,15459,W,486.0,2.0,4.0
3009659,11921909,0,185.82,10674,W,406.0,5.0,4.0
3009660,11923369,1,169.21,5081,W,241.0,10.0,1.0
3009661,11923513,0,16.67,6626,S,337.0,6.0,5.0
3009662,11925378,0,1111.99,15631,S,262.0,10.0,0.0
3009663,11925443,0,18.74,2844,W,230.0,0.0,2.0
3009664,11925905,0,1776.61,15318,R,408.0,0.0,0.0
3009665,11927014,1,7.24,5871,W,411.0,4.0,3.0
3009666,11927089,0,97.68,8931,W,120.0,3.0,2.0
3009667,11927958,0,16.63,1295,C,490.0,7.0,0.0
3009668,11928326,0,625.72,3240,W,164.0,7.0,6.0
3009669,11928391,0,26.65,14492,W,151.0,6.0,0.0
3009670,11928495,0,24.19,11556,H,409.0,10.0,3.0
3009671,11928858,0,93.78,16488,W,207.0,0.0,3.0
3009672,11928891,0,500.85,2187,W,264.0,5.0,5.0
3009673,11929554,0,395.23,14642,W,263.0,2.0,2.0
3009674,11929639,1,72.69,12461,W,203.0,8.0,6.0
3009675,11929659,0,61.28,10963,C,324.0,10.0,3.0
3009676,11929822,0,168.32,4111,W,236.0,5.0,2.0
3009677,11930045,0,83.94,8067,W,441.0,8.0,4.0
3009678,11930134,0,99.16,6819,C,281.0,3.0,5.0
3009679,11930180,0,75.94,15050,C,309.0,4.0,5.0
3009680,11930616,0,187.27,17992,C,262.0,9.0,0.0
3009681,11932043,0,154.64,2223,W,295.0,6.0,4.0
3009682,11932404,0,558.75,5445,W,124.0,0.0,1.0
3009683,11932642,0,41.92,12806,S,107.0,9.0,6.0
3009684,11932733,0,41.46,15866,W,232.0,0.0,1.0
3009685,11932970,0,80.54,12119,W,221.0,7.0,6.0
3009686,11934227,0,70.62,13949,R,116.0,10.0,5.0
3009687,11934416,0,253.52,5613,W,110.0,4.0,0.0
3009688,11935045,0,25.38,8023,C,234.0,9.0,1.0
3009689,11935108,0,413.26,1044,W,151.0,10.0,3.0
3009690,11935551,0,63.98,7760,R,266.0,1.0,0.0
3009691,11936271,0,371.51,10970,C,201.0,3.0,2.0
3009692,11937132,0,1877.15,14859,H,147.0,8.0,1.0
3009693,11938174,0,308.52,10586,W,209.0,7.0,1.0
3009694,11938696,1,271.55,14203,H,229.0,2.0,1.0
3009695,11939293,0,343.37,3846,S,170.0,0.0,3.0
3009696,11939517,0,63.23,4661,W,297.0,5.0,3.0
3009697,11939540,0,123.42,3017,W,280.0,8.0,2.0
3009698,11942247,0,40.18,2170,W,368.0,0.0,0.0
3009699,11944323,0,43.36,4279,H,103.0,1.0,6.0
3009700,11945294,1,173.61,10229,S,303.0,11.0,5.0
3009701,11946371,0,100.97,7064,H,290.0,10.0,3.0
3009702,11946462,0,151.06,7120,W,209.0,3.0,1.0
3009703,11947168,0,105.75,8948,W,233.0,3.0,1.0
3009704,11947455,0,64.15,8151,H,372.0,0.0,2.0
3009705,11948576,0,272.73,8937,W,467.0,6.0,6.0
3009706,11949077,1,49.55,13976,C,345.0,3.0,4.0
3009707,11949239,1,144.52,11424,R,492.0,4.0,2.0
3009708,11949679,0,356.8,9148,H,372.0,1.0,3.0
3009709,11950494,0,210.89,9899,R,371.0,4.0,5.0
3009710,11950805,0,86.95,6003,H,342.0,7.0,3.0
3009711,11951248,0,10.43,4210,W,300.0,6.0,2.0
3009712,11951866,0,59.85,2582,W,323.0,7.0,3.0
3009713,11951911,0,1152.14,13442,W,178.0,0.0,3.0
3009714,11951941,0,66.84,6487,W,215.0,6.0,3.0
3009715,11952286,1,90.52,13062,H,303.0,8.0,5.0
3009716,11954182,0,110.33,10138,W,489.0,9.0,2.0
3009717,11954317,0,150.32,13562,W,102.0,10.0,3.0
3009718,11954801,0,41.01,8072,C,432.0,5.0,5.0
3009719,11954816,0,223.55,9374,C,325.0,0.0,4.0
3009720,11955192,0,147.01,6073,W,384.0,3.0,5.0
3009721,11956248,0,11.39,17423,H,453.0,0.0,5.0
3009722,11957507,0,4.25,7964,W,224.0,0.0,5.0
3009723,11957514,0,47.26,3753,W,236.0,8.0,5.0
3009724,11957871,0,21.05,7835,W,212.0,7.0,1.0
3009725,11958082,0,130.47,5985,W,224.0,0.0,6.0
3009726,11958284,0,57.44,12290,H,171.0,6.0,1.0
3009727,11958319,0,158.25,11521,H,126.0,2.0,2.0
3009728,11958521,0,160.75,9648,W,376.0,2.0,6.0
3009729,11959038,0,26.93,11862,H,213.0,1.0,4.0
3009730,11960693,0,58.14,14729,W,467.0,5.0,5.0
3009731,11961206,0,46.34,9647,S,204.0,6.0,0.0
3009732,11962273,0,275.8,16128,C,422.0,9.0,5.0
3009733,11962460,0,72.91,7909,W,423.0,7.0,3.0
3009734,11962463,0,403.9,17963,W,449.0,3.0,6.0
3009735,11963687,0,431.78,15917,W,183.0,0.0,3.0
3009736,11963815,0,76.5,1501,H,436.0,9.0,4.0
3009737,11964466,0,44.22,16365,R,174.0,2.0,1.0
3009738,11966030,0,31.48,6638,W,351.0,7.0,2.0
3009739,11967024,0,211.02,17095,R,162.0,5.0,5.0
3009740,11967108,0,79.8,12954,H,349.0,1.0,4.0
3009741,11968036,0,37.54,11830,C,333.0,0.0,4.0
3009742,11969054,0,264.15,13295,S,174.0,10.0,1.0
3009743,11969576,0,270.02,16528,W,275.0,4.0,4.0
3009744,11969998,0,28.84,7894,H,377.0,0.0,2.0
3009745,11970167,0,138.91,3576,W,310.0,8.0,4.0
3009746,11971150,0,182.44,1111,W,313.0,9.0,0.0
3009747,11971951,0,693.59,12861,W,183.0,3.0,4.0
3009748,11972426,0,73.85,8078,S,313.0,9.0,6.0
3009749,11973105,0,90.04,17152,W,304.0,9.0,4.0
3009750,11973364,0,198.99,15999,W,463.0,4.0,6.0
3009751,11974237,0,412.7,6099,W,374.0,10.0,1.0
3009752,11975062,0,145.58,17161,W,317.0,9.0,2.0
3009753,11975113,0,117.98,8807,W,421.0,3.0,2.0
3009754,11975532,0,45.9,4916,H,149.0,1.0,1.0
3009755,11975813,0,61.05,13132,W,121.0,5.0,6.0
3009756,11976248,1,89.96,5045,C,214.0,4.0,2.0
3009757,11976674,0,208.83,8640,W,403.0,3.0,0.0
3009758,11978227,0,154.24,7073,R,395.0,8.0,0.0
3009759,11978432,0,39.37,5154,W,258.0,4.0,6.0
3009760,11978449,0,249.57,17586,C,489.0,10.0,2.0
3009761,11978575,0,73.49,5776,H,382.0,3.0,6.0
3009762,11978653,0,74.75,6873,W,268.0,10.0,3.0
3009763,11978975,1,302.41,8862,H,441.0,2.0,6.0
3009764,11979178,0,262.78,8674,W,288.0,5.0,4.0
3009765,11979437,0,136.33,14255,C,329.0,1.0,3.0
3009766,11981072,0,850.54,7786,W,129.0,3.0,0.0
3009767,11981287,0,9.49,11935,W,393.0,5.0,0.0
3009768,11981722,0,286.8,13303,H,341.0,3.0,4.0
3009769,11981724,0,27.13,17553,R,224.0,0.0,2.0
3009770,11982234,0,88.21,9727,H,302.0,2.0,6.0
3009771,11982259,0,92.7,5024,S,447.0,8.0,3.0
3009772,11982460,0,84.82,4408,H,441.0,1.0,6.0
3009773,11982581,0,30.47,14307,W,265.0,4.0,5.0
3009774,11982628,0,17.83,12939,W,153.0,7.0,2.0
3009775,11982949,0,9.05,7163,H,105.0,10.0,1.0
3009776,11984137,0,70.87,1117,W,197.0,6.0,0.0
3009777,11984169,0,106.95,14219,W,397.0,4.0,2.0
3009778,11984560,1,293.12,12213,C,203.0,7.0,3.0
3009779,11985351,0,366.51,4076,H,455.0,9.0,4.0
3009780,11985630,0,249.32,16754,H,497.0,10.0,0.0
3009781,11986139,0,297.67,13018,W,406.0,6.0,6.0
3009782,11986177,0,27.37,7137,W,185.0,8.0,4.0
3009783,11987605,0,342.21,10991,H,342.0,6.0,3.0
3009784,11987797,1,151.36,5481,W,360.0,2.0,4.0
3009785,11987902,0,19.13,6934,C,484.0,10.0,5.0
3009786,11988532,0,328.78,1160,W,434.0,7.0,4.0
3009787,11988573,0,31.56,14511,C,421.0,1.0,3.0
3009788,11988807,0,26.24,4524,W,229.0,5.0,2.0
3009789,11988919,0,579.09,14624,H,315.0,3.0,5.0
3009790,11989028,0,121.21,8006,S,470.0,3.0,0.0
3009791,11989072,0,26.02,14772,R,294.0,5.0,6.0
3009792,11989141,0,47.69,16257,W,216.0,7.0,3.0
3009793,11989223,0,323.64,16527,W,290.0,3.0,4.0
3009794,11989269,0,21.52,15176,W,144.0,3.0,0.0
3009795,11989643,0,76.7,16549,W,346.0,6.0,4.0
3009796,11990701,0,76.65,17811,W,316.0,2.0,0.0
3009797,11990883,0,2384.52,11671,W,346.0,9.0,6.0
3009798,11991021,0,15.81,1775,H,142.0,4.0,1.0
3009799,11991767,0,16.61,9696,W,459.0,8.0,6.0
3009800,11992154,0,46.02,4498,W,450.0,7.0,5.0
3009801,11992678,0,42.16,1996,H,123.0,7.0,2.0
3009802,11995568,1,147.23,11749,C,358.0,2.0,4.0
3009803,11995936,0,51.6,16599,W,493.0,5.0,1.0
3009804,11996451,0,251.04,1654,W,471.0,5.0,0.0
3009805,11997499,0,100.98,17359,R,251.0,9.0,5.0
3009806,11997745,0,28.53,4803,H,306.0,3.0,5.0
3009807,11998627,0,68.33,3282,W,489.0,2.0,1.0
3009808,11998980,0,65.74,12973,H,457.0,10.0,3.0
3009809,11999734,0,358.79,5557,W,140.0,9.0,6.0
3009810,12000497,0,256.98,11077,H,162.0,1.0,5.0
3009811,12001065,0,214.31,9994,W,172.0,4.0,3.0
3009812,12001340,0,38.05,1523,S,181.0,2.0,3.0
3009813,12001611,0,132.58,13966,W,222.0,9.0,5.0
3009814,12002843,0,22.87,12461,W,188.0,2.0,6.0
3009815,12003539,0,199.32,1793,W,466.0,10.0,4.0
3009816,12003711,0,392.08,1367,W,349.0,10.0,0.0
3009817,12004388,0,7.45,4323,C,205.0,2.0,1.0
3009818,12004755,0,82.36,16519,W,300.0,9.0,3.0
3009819,12005729,0,82.26,12816,W,418.0,1.0,6.0
3009820,12005826,0,272.16,15241,S,360.0,5.0,1.0
3009821,12006129,0,45.17,5933,C,212.0,0.0,5.0
3009822,12006234,0,44.42,14178,R,275.0,5.0,3.0
3009823,12006367,0,111.55,15033,W,426.0,0.0,2.0
3009824,12007178,0,191.0,10285,W,462.0,9.0,5.0
3009825,12007301,0,117.96,12355,C,443.0,1.0,3.0
3009826,12008279,0,265.34,2724,C,104.0,2.0,5.0
3009827,12008523,0,210.73,4640,H,109.0,4.0,0.0
3009828,12009820,0,49.58,2915,W,462.0,4.0,2.0
3009829,12010005,1,125.8,6101,W,286.0,3.0,2.0
3009830,12010508,0,178.43,17698,W,372.0,5.0,2.0
3009831,12010554,0,35.68,13697,W,254.0,9.0,2.0
3009832,12010556,0,40.86,1192,H,149.0,6.0,5.0
3009833,12010799,0,16.04,4434,W,317.0,10.0,5.0
3009834,12011365,0,381.02,16856,W,210.0,10.0,0.0
3009835,12011652,0,1247.11,11338,H,133.0,5.0,2.0
3009836,12012437,0,41.06,6260,S,449.0,9.0,6.0
3009837,12012529,0,184.7,10770,C,259.0,9.0,4.0
3009838,12012628,0,414.54,2031,W,312.0,2.0,4.0
3009839,12013967,0,22.83,14958,W,156.0,3.0,3.0
3009840,12014182,0,140.79,11134,S,485.0,7.0,1.0
3009841,12014512,0,456.34,9287,W,391.0,6.0,1.0
3009842,12014869,0,67.75,13981,W,229.0,4.0,1.0
3009843,12015247,0,84.68,2209,W,390.0,1.0,3.0
3009844,12015349,0,489.89,12311,C,494.0,7.0,1.0
3009845,12015837,0,56.24,9330,W,153.0,1.0,5.0
3009846,12016663,0,46.99,3832,W,356.0,3.0,2.0
3009847,12016737,0,75.07,2593,C,353.0,0.0,6.0
3009848,12019388,0,834.69,13433,W,145.0,8.0,6.0
3009849,12019926,0,245.1,4253,H,149.0,0.0,6.0
3009850,12021290,0,179.95,16662,W,249.0,1.0,4.0
3009851,12021994,0,177.7,1646,W,457.0,3.0,1.0
3009852,12023608,0,24.8,7773,W,410.0,8.0,5.0
3009853,12025323,0,186.47,12440,H,112.0,4.0,0.0
3009854,12025366,0,57.33,15626,W,324.0,5.0,1.0
3009855,12025858,0,76.09,9919,R,111.0,10.0,3.0
3009856,12026424,0,71.55,11828,R,184.0,8.0,4.0
3009857,12026661,0,299.26,9927,W,244.0,3.0,1.0
3009858,12026700,0,870.69,15173,C,387.0,9.0,0.0
3009859,12026886,0,32.45,11202,W,458.0,2.0,4.0
3009860,12027718,0,351.84,6803,W,146.0,2.0,0.0
3009861,12028707,0,81.73,15952,W,142.0,2.0,0.0
3009862,12029206,0,253.17,12344,R,236.0,9.0,6.0
3009863,12029620,0,146.18,6617,W,445.0,2.0,4.0
3009864,12031635,0,48.83,2123,H,235.0,0.0,4.0
3009865,12031702,0,47.95,1536,W,118.0,6.0,3.0
3009866,12031887,0,79.17,2153,R,438.0,1.0,4.0
3009867,12032101,0,157.64,11495,W,390.0,9.0,6.0
3009868,12032848,0,186.14,10273,W,460.0,3.0,2.0
3009869,12033022,0,3626.41,1494,W,492.0,5.0,0.0
3009870,12035343,0,197.98,17646,W,155.0,1.0,0.0
3009871,12035666,0,21.72,4376,W,268.0,10.0,6.0
3009872,12036090,0,466.96,1819,H,289.0,9.0,6.0
3009873,12036108,0,211.26,8104,W,154.0,9.0,5.0
3009874,12036350,0,85.06,4097,W,378.0,1.0,4.0
3009875,12036727,0,27.36,16694,R,194.0,1.0,6.0
3009876,12037012,0,74.07,4831,R,187.0,7.0,4.0
3009877,12037483,0,421.93,6447,H,350.0,0.0,4.0
3009878,12037659,0,188.39,12623,W,468.0,0.0,2.0
3009879,12038329,0,527.83,13207,C,496.0,0.0,4.0
3009880,12038376,0,495.26,8325,W,204.0,5.0,2.0
3009881,12040675,0,132.59,5133,W,194.0,9.0,6.0
3009882,12040722,0,2.37,9519,W,223.0,5.0,6.0
3009883,12041576,0,35.05,15982,W,183.0,2.0,1.0
3009884,12041579,0,16.27,10454,H,498.0,9.0,4.0
3009885,12041899,0,566.97,5590,S,271.0,7.0,1.0
3009886,12042021,0,191.76,8153,H,454.0,10.0,2.0
3009887,12042213,0,79.74,2584,S,410.0,3.0,2.0
3009888,12042635,0,55.28,2039,W,426.0,2.0,3.0
3009889,12042961,0,379.19,17106,W,134.0,9.0,0.0
3009890,12043028,1,36.12,15530,S,200.0,6.0,1.0
3009891,12043337,0,21.92,9074,C,115.0,9.0,4.0
3009892,12043482,0,19.77,16213,H,375.0,3.0,2.0
3009893,12043726,0,117.31,15880,W,142.0,5.0,6.0
3009894,12043878,0,38.74,1777,W,293.0,5.0,0.0
3009895,12044474,0,340.75,4849,H,247.0,0.0,4.0
3009896,12045834,0,100.86,3001,H,450.0,7.0,0.0
3009897,12046332,0,18.98,8771,R,423.0,7.0,5.0
3009898,12047111,0,75.45,3246,W,463.0,3.0,2.0
3009899,12047583,0,31.05,2820,S,357.0,10.0,2.0
3009900,12048632,0,85.64,6470,W,268.0,3.0,2.0
3009901,12048647,0,366.84,1849,W,225.0,0.0,5.0
3009902,12049634,0,82.07,5138,H,315.0,4.0,3.0
3009903,12049758,0,44.2,11357,S,224.0,3.0,6.0
3009904,12049946,1,196.59,5293,W,407.0,4.0,3.0
3009905,12050438,0,58.71,16645,H,493.0,2.0,2.0
3009906,12051852,0,185.83,6695,C,345.0,0.0,1.0
3009907,12051880,1,169.46,11655,C,493.0,6.0,2.0
3009908,12052233,0,27.56,10785,R,300.0,8.0,0.0
3009909,12052534,0,20.17,17050,W,322.0,10.0,4.0
3009910,12052971,0,62.44,17856,W,199.0,7.0,6.0
3009911,12053312,0,159.17,3757,W,149.0,3.0,2.0
3009912,12053698,1,787.47,17031,C,495.0,2.0,4.0
3009913,12054531,0,24.91,16151,W,218.0,2.0,5.0
3009914,12055169,0,28.81,7157,W,471.0,8.0,5.0
3009915,12056110,0,309.9,9540,H,475.0,4.0,3.0
3009916,12057213,0,120.46,15919,W,144.0,5.0,5.0
3009917,12058262,0,76.89,6188,C,389.0,7.0,5.0
3009918,12059403,0,213.35,10656,C,176.0,6.0,0.0
3009919,12059774,0,422.04,4747,W,108.0,10.0,6.0
3009920,12059875,0,330.45,5885,C,113.0,0.0,0.0
3009921,12060891,0,40.94,2956,H,440.0,0.0,1.0
3009922,12060957,0,161.03,15641,C,433.0,4.0,4.0
3009923,12061407,0,369.36,5455,W,343.0,4.0,1.0
3009924,12062329,0,67.19,17769,H,496.0,2.0,4.0
3009925,12062484,0,148.92,1747,C,258.0,8.0,0.0
3009926,12063505,0,47.07,1262,W,498.0,9.0,4.0
3009927,12064898,0,30.33,7757,S,216.0,9.0,1.0
3009928,12064948,0,156.6,6891,H,177.0,7.0,1.0
3009929,12065196,0,288.68,5340,H,440.0,2.0,1.0
3009930,12065268,0,238.52,6068,C,248.0,0.0,0.0
3009931,12066940,0,19.19,16849,H,495.0,2.0,2.0
3009932,12067882,0,462.41,10689,S,115.0,3.0,5.0
3009933,12068218,0,192.53,7797,S,438.0,0.0,3.0
3009934,12069089,0,371.42,16203,H,430.0,0.0,1.0
3009935,12069132,0,31.54,14818,H,386.0,10.0,5.0
3009936,12069845,0,264.71,1308,S,128.0,9.0,0.0
3009937,12070393,1,242.68,5616,H,438.0,4.0,3.0
3009938,12071441,0,21.21,9545,W,166.0,9.0,1.0
3009939,12071655,0,164.56,10517,H,275.0,9.0,0.0
3009940,12072318,0,28.17,15772,H,341.0,3.0,3.0
3009941,12072328,0,98.99,14614,H,391.0,6.0,5.0
3009942,12072650,0,1570.0,11582,R,353.0,9.0,0.0
3009943,12073825,0,137.72,9397,H,185.0,9.0,2.0
3009944,12074654,0,84.89,8166,W,226.0,10.0,5.0
3009945,12075016,0,16.39,9104,W,301.0,3.0,5.0
3009946,12075486,0,137.86,3071,W,107.0,8.0,0.0
3009947,12075959,0,81.18,3187,W,245.0,5.0,3.0
3009948,12077065,0,8.73,9536,W,415.0,3.0,1.0
3009949,12077976,0,26.31,11656,H,338.0,3.0,3.0
3009950,12078432,0,283.62,9745,W,350.0,0.0,4.0
3009951,12078461,0,458.99,14950,W,134.0,1.0,6.0
3009952,12079184,0,106.5,2004,C,456.0,7.0,1.0
3009953,12079246,0,328.06,15117,C,117.0,3.0,6.0
3009954,12079572,0,101.56,15518,W,387.0,10.0,4.0
3009955,12080235,0,39.38,2527,R,162.0,5.0,5.0
3009956,12080857,0,1369.13,2879,H,177.0,2.0,5.0
3009957,12080934,0,17.93,8480,C,242.0,6.0,4.0
3009958,12081811,0,162.2,16835,W,255.0,4.0,4.0
3009959,12082086,0,44.7,6292,W,497.0,2.0,6.0
3009960,12082631,0,76.02,11442,W,485.0,2.0,0.0
3009961,12082897,0,657.01,16890,W,292.0,10.0,0.0
3009962,12084269,1,124.0,11531,H,382.0,2.0,4.0
3009963,12084476,0,66.2,16493,H,332.0,7.0,1.0
3009964,12084716,1,71.57,15462,C,220.0,11.0,2.0
3009965,12084725,0,191.6,4217,H,186.0,4.0,5.0
3009966,12084940,0,31.34,11274,W,477.0,1.0,1.0
3009967,12085262,0,109.32,15261,W,343.0,2.0,3.0
3009968,12085562,0,83.05,12518,W,332.0,9.0,0.0
3009969,12085835,0,38.16,8165,W,337.0,6.0,3.0
3009970,12086129,0,17.5,5463,W,337.0,1.0,1.0
3009971,12086356,0,101.68,16062,W,331.0,2.0,2.0
3009972,12086867,0,62.42,9077,H,364.0,8.0,4.0
3009973,12086875,0,127.65,2326,W,464.0,5.0,3.0
3009974,12087328,0,7.24,9724,W,164.0,4.0,3.0
3009975,12087364,0,56.25,9381,W,301.0,6.0,5.0
3009976,12087371,0,271.51,16203,W,355.0,6.0,6.0
3009977,12087666,0,13.48,2443,W,134.0,8.0,4.0
3009978,12087674,0,925.17,3496,W,124.0,8.0,2.0
3009979,12087815,0,150.76,2846,W,364.0,2.0,1.0
3009980,12088651,0,82.23,4718,W,368.0,10.0,3.0
3009981,12089430,0,110.89,9632,W,456.0,7.0,2.0
3009982,12089522,0,35.01,12072,W,140.0,4.0,5.0
3009983,12089604,0,534.73,16230,W,252.0,4.0,0.0
3009984,12090508,0,120.64,2533,C,285.0,4.0,5.0
3009985,12090889,0,105.4,2652,W,115.0,7.0,4.0
3009986,12091129,0,324.29,15056,C,168.0,4.0,6.0
3009987,12091747,0,154.95,17469,W,172.0,5.0,5.0
3009988,12092334,0,43.06,4187,R,418.0,4.0,5.0
3009989,12093079,0,93.49,7241,W,417.0,2.0,0.0
3009990,12093287,0,192.34,7636,S,430.0,3.0,6.0
3009991,12093402,1,120.42,12965,S,438.0,8.0,4.0
3009992,12094195,0,19.32,1534,W,436.0,1.0,6.0
3009993,12095247,0,521.91,2447,W,481.0,6.0,6.0
3009994,12095498,0,117.87,17712,R,365.0,0.0,6.0
3009995,12096665,0,60.49,13049,R,444.0,1.0,6.0
3009996,12097047,0,212.17,16850,H,498.0,1.0,0.0
3009997,12097448,0,53.69,11511,W,379.0,6.0,0.0
3009998,12097695,0,15.45,15514,C,337.0,5.0,2.0
3009999,12097799,0,96.53,10709,W,201.0,1.0,1.0
3010000,12098471,0,216.52,17403,H,485.0,8.0,1.0
3010001,12098707,0,70.04,6462,W,326.0,6.0,4.0
3010002,12098897,0,73.37,12509,H,435.0,10.0,0.0
3010003,12098942,1,87.22,10548,W,230.0,2.0,4.0
3010004,12099467,0,85.52,16071,W,365.0,8.0,2.0
3010005,12099884,0,115.36,13164,S,325.0,2.0,4.0
3010006,12100118,0,251.88,16443,R,333.0,5.0,2.0
3010007,12100615,0,233.88,8570,W,231.0,2.0,2.0
3010008,12101343,0,1107.65,6999,H,354.0,2.0,6.0
3010009,12101343,0,783.33,7944,C,470.0,4.0,6.0
3010010,12102292,0,34.38,7038,W,129.0,4.0,0.0
3010011,12103454,0,73.41,4689,W,240.0,1.0,4.0
3010012,12103655,0,229.51,15536,R,287.0,0.0,3.0
3010013,12103755,0,11.24,14961,C,130.0,7.0,4.0
3010014,12103816,0,140.69,16160,W,488.0,10.0,0.0
3010015,12104517,0,34.52,11986,H,189.0,5.0,6.0
3010016,12104860,0,90.44,13046,H,399.0,7.0,1.0
3010017,12105543,0,97.78,7789,H,374.0,5.0,5.0
3010018,12106728,1,11.86,11945,S,436.0,9.0,1.0
3010019,12108071,0,1754.85,2242,H,480.0,2.0,4.0
3010020,12109195,0,50.38,8950,H,133.0,7.0,2.0
3010021,12110187,0,541.23,17089,W,314.0,4.0,5.0
3010022,12110222,0,13.55,1820,H,361.0,6.0,1.0
3010023,12110639,0,43.84,15095,H,196.0,4.0,5.0
3010024,12111420,0,246.19,17905,W,347.0,0.0,6.0
3010025,12111535,0,70.66,12080,W,429.0,1.0,4.0
3010026,12112045,0,246.35,2472,C,179.0,1.0,0.0
3010027,12112266,0,201.95,8191,W,439.0,6.0,3.0
3010028,12112782,0,34.84,6680,H,257.0,7.0,4.0
3010029,12112915,0,409.44,7403,W,296.0,7.0,3.0
3010030,12112930,0,187.73,1323,W,114.0,0.0,4.0
3010031,12113463,0,16.57,11092,H,270.0,5.0,1.0
3010032,12113678,0,106.36,7523,H,340.0,2.0,4.0
3010033,12114189,0,205.26,14838,W,402.0,4.0,1.0
3010034,12115670,0,83.17,12146,C,108.0,8.0,5.0
3010035,12115854,0,99.36,1858,W,136.0,6.0,6.0
3010036,12116155,1,228.38,10460,H,366.0,11.0,6.0
3010037,12116255,0,13.18,11088,W,358.0,4.0,1.0
3010038,12116657,0,73.66,4512,C,129.0,9.0,0.0
3010039,12117425,0,59.78,8024,C,100.0,7.0,3.0
3010040,12117610,0,231.99,4062,H,402.0,10.0,2.0
